Lead ID,Signup Date,Channel,Campaign,Device,Region,Funnel Stage Reached,Days to Convert,Plan,Deal Value
LD2367,2024-03-04,Referral,Affiliate Program,Tablet,North America,MQL,,,
LD1174,2024-01-10,Paid Search,Google Ads - Brand,Mobile,North America,Lead,,,
LD1859,2024-02-25,Referral,Affiliate Program,Desktop,Europe,Lead,,,
LD5985,2024-10-25,Email Marketing,Promo Blast,Mobile,Latin America,SQL,,,
LD5996,2024-10-27,Email Marketing,Monthly Newsletter,Mobile,Europe,Customer,17.0,Enterprise,19384.38
LD4525,2024-08-04,Organic Search,Landing Page SEO,Desktop,North America,Lead,,,
LD4322,2024-07-22,Email Marketing,Monthly Newsletter,Desktop,Asia Pacific,MQL,,,
LD4732,2024-08-20,Social Media,Facebook Ads,Mobile,Europe,Lead,,,
LD6913,2024-11-24,Referral,Affiliate Program,Tablet,North America,SQL,,,
LD5242,2024-09-02,Social Media,Instagram Ads,Mobile,Asia Pacific,Lead,,,
LD4690,2024-08-21,Social Media,Instagram Ads,Desktop,Latin America,MQL,,,
LD2953,2024-04-15,Direct,Direct / Type-in,Desktop,North America,MQL,,,
LD4312,2024-07-25,Email Marketing,Monthly Newsletter,Desktop,North America,Lead,,,
LD3493,2024-05-16,Referral,Affiliate Program,Mobile,Europe,SQL,,,
LD5726,2024-10-22,Organic Search,Landing Page SEO,Desktop,Europe,Lead,,,
LD7461,2024-12-09,Email Marketing,Monthly Newsletter,Mobile,Europe,MQL,,,
LD3037,2024-05-21,Organic Search,Landing Page SEO,Desktop,North America,Lead,,,
LD6317,2024-10-18,Direct,Direct / Type-in,Mobile,Europe,Lead,,,
LD7064,2024-11-22,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD5975,2024-10-02,Email Marketing,Promo Blast,Desktop,Latin America,MQL,,,
LD4404,2024-07-04,Referral,Affiliate Program,Mobile,North America,Lead,,,
LD1019,2024-01-01,Organic Search,Blog SEO,Mobile,Europe,MQL,,,
LD6902,2024-11-16,Referral,Affiliate Program,Desktop,North America,SQL,,,
LD1001,2024-01-21,Organic Search,Blog SEO,Desktop,North America,MQL,,,
LD3175,2024-05-24,Paid Search,Google Ads - Generic,Mobile,Europe,MQL,,,
LD2357,2024-03-22,Referral,Partner Program,Desktop,Europe,Lead,,,
LD6046,2024-10-28,Email Marketing,Monthly Newsletter,Mobile,North America,MQL,,,
LD5085,2024-09-07,Organic Search,Blog SEO,Desktop,Asia Pacific,SQL,,,
LD3827,2024-06-22,Email Marketing,Monthly Newsletter,Desktop,Europe,Lead,,,
LD5057,2024-09-04,Organic Search,Landing Page SEO,Desktop,Asia Pacific,SQL,,,
LD1397,2024-01-23,Referral,Affiliate Program,Desktop,Asia Pacific,Lead,,,
LD6098,2024-10-15,Email Marketing,Promo Blast,Mobile,Asia Pacific,Lead,,,
LD4113,2024-07-06,Organic Search,Landing Page SEO,Tablet,Europe,Lead,,,
LD1183,2024-01-15,Social Media,Instagram Ads,Mobile,Europe,Lead,,,
LD6364,2024-11-01,Organic Search,Blog SEO,Mobile,North America,Lead,,,
LD2813,2024-04-15,Email Marketing,Promo Blast,Desktop,North America,MQL,,,
LD5369,2024-09-23,Email Marketing,Promo Blast,Desktop,Europe,SQL,,,
LD5922,2024-10-20,Social Media,LinkedIn Ads,Mobile,Europe,SQL,,,
LD1817,2024-02-26,Email Marketing,Monthly Newsletter,Desktop,North America,Lead,,,
LD2573,2024-04-23,Paid Search,Google Ads - Generic,Desktop,Asia Pacific,SQL,,,
LD5699,2024-10-21,Organic Search,Landing Page SEO,Desktop,North America,MQL,,,
LD2801,2024-04-23,Email Marketing,Monthly Newsletter,Desktop,Europe,Lead,,,
LD3281,2024-05-01,Social Media,Facebook Ads,Mobile,North America,Lead,,,
LD3430,2024-05-25,Email Marketing,Monthly Newsletter,Mobile,Asia Pacific,Lead,,,
LD6366,2024-11-12,Organic Search,Blog SEO,Desktop,North America,Lead,,,
LD6934,2024-11-10,Referral,Partner Program,Desktop,North America,Customer,54.0,Basic,1287.14
LD7010,2024-11-18,Direct,Direct / Type-in,Mobile,Europe,Lead,,,
LD6866,2024-11-24,Email Marketing,Promo Blast,Mobile,Europe,Lead,,,
LD6854,2024-11-10,Email Marketing,Monthly Newsletter,Mobile,Europe,Lead,,,
LD5505,2024-09-03,Referral,Partner Program,Desktop,North America,Lead,,,
LD2831,2024-04-17,Email Marketing,Promo Blast,Desktop,Asia Pacific,Lead,,,
LD1602,2024-02-11,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD6624,2024-11-12,Social Media,LinkedIn Ads,Mobile,Europe,SQL,,,
LD5747,2024-10-27,Paid Search,Google Ads - Brand,Mobile,North America,SQL,,,
LD5867,2024-10-21,Social Media,Facebook Ads,Mobile,Latin America,Lead,,,
LD1555,2024-02-16,Organic Search,Landing Page SEO,Desktop,Europe,MQL,,,
LD2160,2024-03-20,Social Media,LinkedIn Ads,Desktop,Asia Pacific,SQL,,,
LD2214,2024-03-20,Email Marketing,Promo Blast,Desktop,North America,MQL,,,
LD5026,2024-09-24,Organic Search,Landing Page SEO,Tablet,Asia Pacific,Customer,47.0,Basic,1258.38
LD2326,2024-03-20,Referral,Affiliate Program,Desktop,North America,MQL,,,
LD5158,2024-09-09,Paid Search,Google Ads - Brand,Mobile,North America,Lead,,,
LD1998,2024-03-02,Organic Search,Landing Page SEO,Tablet,North America,MQL,,,
LD1701,2024-02-05,Social Media,Facebook Ads,Desktop,Europe,Lead,,,
LD3701,2024-06-23,Paid Search,Google Ads - Brand,Desktop,Europe,Lead,,,
LD5861,2024-10-05,Social Media,Instagram Ads,Desktop,Latin America,MQL,,,
LD2848,2024-04-08,Email Marketing,Promo Blast,Mobile,Asia Pacific,Lead,,,
LD7132,2024-12-12,Organic Search,Blog SEO,Desktop,Latin America,SQL,,,
LD3797,2024-06-14,Email Marketing,Promo Blast,Desktop,North America,MQL,,,
LD2456,2024-03-13,Direct,Direct / Type-in,Mobile,Latin America,MQL,,,
LD6679,2024-11-14,Social Media,Instagram Ads,Mobile,Asia Pacific,Lead,,,
LD6573,2024-11-10,Paid Search,Google Ads - Generic,Desktop,North America,Lead,,,
LD4687,2024-08-10,Social Media,Facebook Ads,Mobile,North America,Lead,,,
LD1867,2024-02-17,Referral,Affiliate Program,Mobile,Europe,Lead,,,
LD6186,2024-10-28,Referral,Partner Program,Tablet,North America,Lead,,,
LD2645,2024-04-28,Paid Search,Google Ads - Generic,Desktop,North America,Lead,,,
LD3141,2024-05-28,Paid Search,Google Ads - Brand,Mobile,Europe,Lead,,,
LD5587,2024-09-21,Direct,Direct / Type-in,Mobile,Latin America,Lead,,,
LD4521,2024-08-26,Organic Search,Landing Page SEO,Mobile,North America,MQL,,,
LD5259,2024-09-09,Social Media,LinkedIn Ads,Desktop,Latin America,MQL,,,
LD6476,2024-11-10,Paid Search,Google Ads - Generic,Desktop,North America,MQL,,,
LD2491,2024-04-05,Organic Search,Blog SEO,Desktop,North America,Lead,,,
LD7197,2024-12-17,Organic Search,Landing Page SEO,Tablet,Europe,MQL,,,
LD1730,2024-02-20,Email Marketing,Monthly Newsletter,Mobile,Europe,Lead,,,
LD6272,2024-10-20,Direct,Direct / Type-in,Desktop,Asia Pacific,Lead,,,
LD1780,2024-02-16,Email Marketing,Monthly Newsletter,Desktop,North America,MQL,,,
LD3621,2024-06-14,Organic Search,Landing Page SEO,Desktop,Europe,Lead,,,
LD2937,2024-04-02,Referral,Affiliate Program,Mobile,Asia Pacific,SQL,,,
LD7721,2024-12-25,Direct,Direct / Type-in,Desktop,Europe,Lead,,,
LD4334,2024-07-03,Email Marketing,Promo Blast,Mobile,Asia Pacific,MQL,,,
LD2111,2024-03-16,Paid Search,Google Ads - Brand,Mobile,North America,Customer,22.0,Enterprise,8081.02
LD6510,2024-11-26,Paid Search,Google Ads - Generic,Desktop,North America,Lead,,,
LD7061,2024-11-05,Direct,Direct / Type-in,Desktop,Latin America,Customer,18.0,Basic,555.61
LD3999,2024-06-09,Direct,Direct / Type-in,Mobile,Asia Pacific,Lead,,,
LD3395,2024-05-01,Email Marketing,Promo Blast,Mobile,Europe,MQL,,,
LD2186,2024-03-15,Social Media,LinkedIn Ads,Desktop,Asia Pacific,Lead,,,
LD3008,2024-04-20,Direct,Direct / Type-in,Desktop,North America,MQL,,,
LD1194,2024-01-15,Social Media,Facebook Ads,Mobile,Europe,Lead,,,
LD2516,2024-04-21,Organic Search,Blog SEO,Mobile,North America,Lead,,,
LD6421,2024-11-27,Organic Search,Blog SEO,Desktop,Europe,MQL,,,
LD1579,2024-02-24,Paid Search,Google Ads - Brand,Desktop,North America,MQL,,,
LD3124,2024-05-05,Paid Search,Google Ads - Brand,Mobile,Europe,Lead,,,
LD2430,2024-03-10,Direct,Direct / Type-in,Mobile,Asia Pacific,Lead,,,
LD1772,2024-02-01,Email Marketing,Monthly Newsletter,Desktop,North America,MQL,,,
LD3588,2024-06-23,Organic Search,Blog SEO,Desktop,North America,MQL,,,
LD3396,2024-05-06,Email Marketing,Promo Blast,Desktop,Europe,Lead,,,
LD7719,2024-12-18,Direct,Direct / Type-in,Desktop,Latin America,MQL,,,
LD2847,2024-04-12,Email Marketing,Promo Blast,Desktop,North America,SQL,,,
LD1132,2024-01-19,Paid Search,Google Ads - Generic,Desktop,Europe,MQL,,,
LD1179,2024-01-12,Social Media,LinkedIn Ads,Desktop,North America,MQL,,,
LD7056,2024-11-06,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD2812,2024-04-15,Email Marketing,Monthly Newsletter,Mobile,North America,MQL,,,
LD5343,2024-09-16,Email Marketing,Monthly Newsletter,Mobile,Europe,SQL,,,
LD3581,2024-06-18,Organic Search,Landing Page SEO,Desktop,Asia Pacific,Lead,,,
LD5378,2024-09-28,Email Marketing,Promo Blast,Mobile,North America,Lead,,,
LD7337,2024-12-17,Social Media,Facebook Ads,Desktop,Europe,SQL,,,
LD3653,2024-06-26,Paid Search,Google Ads - Generic,Mobile,North America,Lead,,,
LD7774,2024-12-21,Direct,Direct / Type-in,Desktop,Europe,Customer,49.0,Pro,4310.75
LD3074,2024-05-27,Organic Search,Blog SEO,Desktop,Europe,MQL,,,
LD1659,2024-02-15,Social Media,Facebook Ads,Desktop,Europe,Lead,,,
LD2897,2024-04-03,Referral,Partner Program,Desktop,Europe,Customer,37.0,Pro,1916.6
LD5986,2024-10-09,Email Marketing,Promo Blast,Desktop,Latin America,Lead,,,
LD3607,2024-06-03,Organic Search,Landing Page SEO,Desktop,North America,SQL,,,
LD3222,2024-05-12,Social Media,Facebook Ads,Tablet,North America,MQL,,,
LD4660,2024-08-12,Paid Search,Google Ads - Generic,Desktop,North America,Lead,,,
LD7416,2024-12-13,Social Media,Instagram Ads,Desktop,North America,MQL,,,
LD3380,2024-05-15,Email Marketing,Promo Blast,Mobile,Europe,Lead,,,
LD2448,2024-03-13,Direct,Direct / Type-in,Desktop,Latin America,MQL,,,
LD6557,2024-11-11,Paid Search,Google Ads - Generic,Mobile,Latin America,MQL,,,
LD1343,2024-01-06,Email Marketing,Monthly Newsletter,Tablet,North America,MQL,,,
LD4373,2024-07-07,Referral,Affiliate Program,Desktop,North America,SQL,,,
LD5367,2024-09-27,Email Marketing,Monthly Newsletter,Mobile,North America,SQL,,,
LD6976,2024-11-13,Referral,Affiliate Program,Mobile,North America,SQL,,,
LD3528,2024-05-22,Direct,Direct / Type-in,Tablet,North America,Lead,,,
LD1728,2024-02-16,Email Marketing,Monthly Newsletter,Mobile,Europe,Customer,27.0,Basic,1012.64
LD6341,2024-11-22,Organic Search,Landing Page SEO,Mobile,North America,Customer,59.0,Pro,3427.81
LD1977,2024-03-26,Organic Search,Blog SEO,Desktop,North America,MQL,,,
LD5846,2024-10-26,Social Media,Instagram Ads,Mobile,North America,Lead,,,
LD5711,2024-10-01,Organic Search,Blog SEO,Mobile,North America,SQL,,,
LD2929,2024-04-08,Referral,Affiliate Program,Mobile,North America,SQL,,,
LD4517,2024-08-15,Organic Search,Landing Page SEO,Desktop,North America,Lead,,,
LD7523,2024-12-05,Email Marketing,Promo Blast,Mobile,Europe,Customer,62.0,Basic,789.67
LD5421,2024-09-19,Email Marketing,Promo Blast,Desktop,Europe,Customer,21.0,Enterprise,19041.91
LD7607,2024-12-14,Referral,Affiliate Program,Desktop,North America,Lead,,,
LD7513,2024-12-07,Email Marketing,Promo Blast,Desktop,North America,Lead,,,
LD2300,2024-03-25,Email Marketing,Monthly Newsletter,Desktop,Europe,SQL,,,
LD5723,2024-10-28,Organic Search,Blog SEO,Mobile,Asia Pacific,Lead,,,
LD7227,2024-12-09,Paid Search,Google Ads - Generic,Tablet,North America,Lead,,,
LD1661,2024-02-18,Social Media,LinkedIn Ads,Desktop,North America,Lead,,,
LD2791,2024-04-08,Email Marketing,Promo Blast,Desktop,Latin America,Customer,46.0,Basic,935.82
LD2493,2024-04-05,Organic Search,Landing Page SEO,Desktop,Europe,Lead,,,
LD5557,2024-09-26,Direct,Direct / Type-in,Mobile,Asia Pacific,Lead,,,
LD1494,2024-02-28,Organic Search,Blog SEO,Mobile,Asia Pacific,Lead,,,
LD4648,2024-08-07,Paid Search,Google Ads - Generic,Mobile,Asia Pacific,Lead,,,
LD5002,2024-08-20,Direct,Direct / Type-in,Mobile,North America,MQL,,,
LD5770,2024-10-01,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD6050,2024-10-03,Email Marketing,Promo Blast,Mobile,North America,Lead,,,
LD7298,2024-12-05,Paid Search,Google Ads - Generic,Mobile,Europe,Customer,24.0,Basic,749.49
LD7394,2024-12-03,Social Media,Facebook Ads,Desktop,Asia Pacific,Lead,,,
LD6748,2024-11-05,Email Marketing,Promo Blast,Mobile,North America,MQL,,,
LD2086,2024-03-14,Paid Search,Google Ads - Generic,Desktop,Asia Pacific,Lead,,,
LD7483,2024-12-23,Email Marketing,Monthly Newsletter,Desktop,North America,SQL,,,
LD4942,2024-08-21,Referral,Partner Program,Desktop,Europe,Lead,,,
LD1695,2024-02-03,Social Media,LinkedIn Ads,Mobile,Europe,MQL,,,
LD2279,2024-03-17,Email Marketing,Monthly Newsletter,Mobile,North America,MQL,,,
LD4199,2024-07-12,Paid Search,Google Ads - Generic,Desktop,Asia Pacific,MQL,,,
LD5787,2024-10-15,Paid Search,Google Ads - Brand,Desktop,Europe,MQL,,,
LD2622,2024-04-12,Paid Search,Google Ads - Generic,Desktop,Europe,Lead,,,
LD6999,2024-11-10,Referral,Partner Program,Desktop,North America,Lead,,,
LD4709,2024-08-18,Social Media,Instagram Ads,Desktop,North America,Customer,52.0,Pro,4510.21
LD3562,2024-05-18,Direct,Direct / Type-in,Tablet,North America,Lead,,,
LD5741,2024-10-07,Paid Search,Google Ads - Brand,Desktop,Latin America,Lead,,,
LD7221,2024-12-05,Paid Search,Google Ads - Brand,Desktop,Europe,MQL,,,
LD1068,2024-01-11,Organic Search,Landing Page SEO,Mobile,North America,Lead,,,
LD2732,2024-04-12,Social Media,LinkedIn Ads,Mobile,North America,Lead,,,
LD7429,2024-12-19,Email Marketing,Monthly Newsletter,Mobile,Asia Pacific,Lead,,,
LD3270,2024-05-18,Social Media,LinkedIn Ads,Desktop,Europe,MQL,,,
LD5776,2024-10-21,Paid Search,Google Ads - Generic,Mobile,Europe,SQL,,,
LD5031,2024-09-11,Organic Search,Landing Page SEO,Mobile,Europe,Lead,,,
LD6344,2024-11-04,Organic Search,Blog SEO,Mobile,Europe,Lead,,,
LD1821,2024-02-11,Email Marketing,Promo Blast,Desktop,Asia Pacific,Lead,,,
LD2227,2024-03-13,Email Marketing,Monthly Newsletter,Desktop,North America,SQL,,,
LD2678,2024-04-06,Social Media,Facebook Ads,Desktop,North America,Lead,,,
LD6671,2024-11-12,Social Media,Instagram Ads,Mobile,Asia Pacific,Lead,,,
LD3868,2024-06-01,Email Marketing,Promo Blast,Mobile,North America,Lead,,,
LD4448,2024-07-28,Direct,Direct / Type-in,Mobile,North America,Lead,,,
LD6971,2024-11-06,Referral,Affiliate Program,Mobile,Europe,MQL,,,
LD3368,2024-05-05,Email Marketing,Promo Blast,Mobile,Europe,Customer,48.0,Pro,4685.51
LD5582,2024-09-18,Direct,Direct / Type-in,Desktop,North America,MQL,,,
LD5518,2024-09-07,Referral,Affiliate Program,Mobile,North America,Lead,,,
LD3513,2024-05-13,Direct,Direct / Type-in,Tablet,Latin America,MQL,,,
LD7027,2024-11-18,Direct,Direct / Type-in,Desktop,Europe,Lead,,,
LD3724,2024-06-04,Paid Search,Google Ads - Generic,Mobile,Asia Pacific,Lead,,,
LD7044,2024-11-19,Direct,Direct / Type-in,Desktop,Europe,MQL,,,
LD6776,2024-11-13,Email Marketing,Promo Blast,Desktop,North America,SQL,,,
LD6011,2024-10-17,Email Marketing,Monthly Newsletter,Mobile,North America,Lead,,,
LD2144,2024-03-11,Social Media,Facebook Ads,Desktop,North America,Lead,,,
LD1398,2024-01-09,Referral,Partner Program,Desktop,Asia Pacific,Customer,57.0,Enterprise,9489.15
LD7248,2024-12-20,Paid Search,Google Ads - Generic,Mobile,Latin America,Lead,,,
LD4897,2024-08-05,Referral,Partner Program,Desktop,Europe,Customer,59.0,Basic,920.0
LD1787,2024-02-23,Email Marketing,Promo Blast,Mobile,North America,Lead,,,
LD6816,2024-11-04,Email Marketing,Monthly Newsletter,Desktop,Europe,MQL,,,
LD5532,2024-09-12,Referral,Affiliate Program,Mobile,North America,Lead,,,
LD2399,2024-03-10,Referral,Affiliate Program,Mobile,Europe,MQL,,,
LD2660,2024-04-23,Paid Search,Google Ads - Generic,Desktop,Europe,MQL,,,
LD7007,2024-11-09,Direct,Direct / Type-in,Desktop,Europe,MQL,,,
LD7063,2024-11-03,Direct,Direct / Type-in,Mobile,Asia Pacific,Lead,,,
LD4135,2024-07-25,Paid Search,Google Ads - Brand,Desktop,North America,Customer,11.0,Pro,3751.03
LD4399,2024-07-25,Referral,Partner Program,Desktop,Asia Pacific,SQL,,,
LD3221,2024-05-09,Social Media,LinkedIn Ads,Desktop,North America,Lead,,,
LD1980,2024-03-22,Organic Search,Landing Page SEO,Desktop,North America,Lead,,,
LD3332,2024-05-19,Email Marketing,Promo Blast,Tablet,North America,MQL,,,
LD2299,2024-03-26,Email Marketing,Promo Blast,Desktop,Europe,Lead,,,
LD5705,2024-10-15,Organic Search,Blog SEO,Desktop,Asia Pacific,Lead,,,
LD6977,2024-11-04,Referral,Partner Program,Desktop,Latin America,Lead,,,
LD6745,2024-11-28,Email Marketing,Monthly Newsletter,Desktop,North America,SQL,,,
LD4694,2024-08-25,Social Media,Facebook Ads,Desktop,North America,Lead,,,
LD1083,2024-01-24,Organic Search,Landing Page SEO,Desktop,Asia Pacific,Lead,,,
LD4985,2024-08-25,Direct,Direct / Type-in,Desktop,Europe,SQL,,,
LD5284,2024-09-06,Social Media,Instagram Ads,Desktop,Asia Pacific,Lead,,,
LD6304,2024-10-17,Direct,Direct / Type-in,Mobile,Europe,SQL,,,
LD7247,2024-12-09,Paid Search,Google Ads - Brand,Desktop,Latin America,MQL,,,
LD6340,2024-11-23,Organic Search,Blog SEO,Mobile,North America,MQL,,,
LD7001,2024-11-14,Referral,Affiliate Program,Mobile,Europe,Lead,,,
LD3904,2024-06-22,Email Marketing,Monthly Newsletter,Desktop,Asia Pacific,Lead,,,
LD1424,2024-01-18,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD6874,2024-11-19,Email Marketing,Promo Blast,Desktop,North America,Lead,,,
LD2905,2024-04-05,Referral,Partner Program,Mobile,Europe,Lead,,,
LD7150,2024-12-16,Organic Search,Blog SEO,Desktop,North America,Lead,,,
LD2531,2024-04-26,Organic Search,Blog SEO,Desktop,Europe,MQL,,,
LD5811,2024-10-28,Paid Search,Google Ads - Generic,Mobile,Europe,Lead,,,
LD2566,2024-04-23,Paid Search,Google Ads - Brand,Mobile,North America,Lead,,,
LD6014,2024-10-03,Email Marketing,Monthly Newsletter,Desktop,North America,MQL,,,
LD4619,2024-08-07,Paid Search,Google Ads - Brand,Desktop,Latin America,Lead,,,
LD3750,2024-06-25,Social Media,LinkedIn Ads,Desktop,Europe,Lead,,,
LD1840,2024-02-01,Referral,Affiliate Program,Mobile,Europe,MQL,,,
LD1501,2024-02-25,Organic Search,Blog SEO,Mobile,Europe,Lead,,,
LD5150,2024-09-24,Paid Search,Google Ads - Generic,Mobile,North America,Lead,,,
LD1142,2024-01-07,Paid Search,Google Ads - Generic,Mobile,Europe,Lead,,,
LD6604,2024-11-27,Social Media,Instagram Ads,Desktop,Asia Pacific,MQL,,,
LD3606,2024-06-23,Organic Search,Landing Page SEO,Mobile,Latin America,MQL,,,
LD6585,2024-11-12,Paid Search,Google Ads - Generic,Mobile,North America,Lead,,,
LD2378,2024-03-10,Referral,Affiliate Program,Desktop,North America,Customer,64.0,Basic,908.95
LD4675,2024-08-08,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD6271,2024-10-11,Direct,Direct / Type-in,Mobile,North America,Lead,,,
LD7649,2024-12-05,Referral,Affiliate Program,Desktop,North America,MQL,,,
LD3267,2024-05-16,Social Media,Facebook Ads,Mobile,North America,MQL,,,
LD4323,2024-07-24,Email Marketing,Promo Blast,Mobile,North America,Lead,,,
LD6075,2024-10-09,Email Marketing,Monthly Newsletter,Tablet,North America,Lead,,,
LD4809,2024-08-13,Email Marketing,Monthly Newsletter,Mobile,North America,MQL,,,
LD2139,2024-03-02,Social Media,Facebook Ads,Desktop,Europe,Lead,,,
LD3258,2024-05-19,Social Media,Instagram Ads,Mobile,Latin America,MQL,,,
LD6919,2024-11-04,Referral,Partner Program,Mobile,Europe,MQL,,,
LD1845,2024-02-19,Referral,Affiliate Program,Desktop,North America,Lead,,,
LD2788,2024-04-01,Email Marketing,Monthly Newsletter,Desktop,North America,MQL,,,
LD5386,2024-09-02,Email Marketing,Promo Blast,Desktop,North America,Lead,,,
LD1551,2024-02-06,Organic Search,Landing Page SEO,Desktop,North America,SQL,,,
LD6630,2024-11-22,Social Media,Facebook Ads,Mobile,Latin America,Lead,,,
LD1460,2024-01-27,Direct,Direct / Type-in,Desktop,North America,MQL,,,
LD3020,2024-05-12,Organic Search,Landing Page SEO,Desktop,Asia Pacific,Lead,,,
LD5508,2024-09-25,Referral,Partner Program,Desktop,North America,MQL,,,
LD7470,2024-12-18,Email Marketing,Promo Blast,Desktop,North America,Lead,,,
LD1949,2024-03-18,Organic Search,Blog SEO,Tablet,North America,MQL,,,
LD4701,2024-08-09,Social Media,Facebook Ads,Desktop,North America,MQL,,,
LD2337,2024-03-23,Referral,Affiliate Program,Mobile,Asia Pacific,SQL,,,
LD5014,2024-08-22,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD1533,2024-02-19,Organic Search,Blog SEO,Mobile,North America,Lead,,,
LD4263,2024-07-19,Social Media,LinkedIn Ads,Desktop,North America,Lead,,,
LD6210,2024-10-26,Referral,Affiliate Program,Desktop,North America,SQL,,,
LD2830,2024-04-17,Email Marketing,Promo Blast,Desktop,North America,Lead,,,
LD7493,2024-12-09,Email Marketing,Monthly Newsletter,Mobile,Asia Pacific,SQL,,,
LD6985,2024-11-22,Referral,Affiliate Program,Tablet,Asia Pacific,MQL,,,
LD6398,2024-11-26,Organic Search,Landing Page SEO,Mobile,Europe,MQL,,,
LD7547,2024-12-03,Email Marketing,Promo Blast,Desktop,Europe,MQL,,,
LD2603,2024-04-15,Paid Search,Google Ads - Generic,Desktop,Europe,Lead,,,
LD3239,2024-05-27,Social Media,Facebook Ads,Desktop,Europe,MQL,,,
LD1640,2024-02-13,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD7551,2024-12-14,Email Marketing,Promo Blast,Desktop,Europe,Lead,,,
LD4831,2024-08-07,Email Marketing,Monthly Newsletter,Desktop,North America,Customer,45.0,Basic,1478.89
LD1968,2024-03-24,Organic Search,Blog SEO,Mobile,North America,Lead,,,
